Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
5a676,5a676_session2_listb_naming_trial001_brain.wav,2,b,naming,1,brain,901,correct,NA,May  3 2023 10:29:53,Agnieszka,1
5a676,5a676_session2_listb_naming_trial002_calendar.wav,2,b,naming,2,calendar,742,correct,NA,May  3 2023 10:29:58,Agnieszka,1
5a676,5a676_session2_listb_naming_trial003_mirror.wav,2,b,naming,3,mirror,868,correct,NA,May  3 2023 10:30:04,Agnieszka,1
5a676,5a676_session2_listb_naming_trial004_skeleton.wav,2,b,naming,4,skeleton,750,correct,NA,May  3 2023 10:30:09,Agnieszka,1
5a676,5a676_session2_listb_naming_trial005_hedgehog.wav,2,b,naming,5,hedgehog,815,correct,NA,May  3 2023 10:30:14,Agnieszka,1
5a676,5a676_session2_listb_naming_trial006_tank.wav,2,b,naming,6,tank,754,correct,NA,May  3 2023 10:30:26,Agnieszka,1
5a676,5a676_session2_listb_naming_trial007_boomerang.wav,2,b,naming,7,boomerang,819,correct,NA,May  3 2023 10:30:32,Agnieszka,1
5a676,5a676_session2_listb_naming_trial008_roof.wav,2,b,naming,8,roof,1008,correct,NA,May  3 2023 10:30:37,Agnieszka,1
5a676,5a676_session2_listb_naming_trial009_television.wav,2,b,naming,9,television,773,correct,NA,May  3 2023 10:30:42,Agnieszka,1
5a676,5a676_session2_listb_naming_trial010_fruit.wav,2,b,naming,10,fruit,791,correct,NA,May  3 2023 10:30:49,Agnieszka,1
5a676,5a676_session2_listb_naming_trial011_asparagus.wav,2,b,naming,11,asparagus,868,correct,NA,May  3 2023 10:31:01,Agnieszka,1
5a676,5a676_session2_listb_naming_trial012_pumpkin.wav,2,b,naming,12,pumpkin,841,correct,NA,May  3 2023 10:31:06,Agnieszka,1
5a676,5a676_session2_listb_naming_trial013_trumpet.wav,2,b,naming,13,trumpet,-1,wrong_word,NA,May  3 2023 10:31:12,Agnieszka,1
5a676,5a676_session2_listb_naming_trial014_telephone.wav,2,b,naming,14,telephone,965,correct,NA,May  3 2023 10:31:17,Agnieszka,1
5a676,5a676_session2_listb_naming_trial015_pilot.wav,2,b,naming,15,pilot,916,correct,NA,May  3 2023 10:31:21,Agnieszka,1
5a676,5a676_session2_listb_naming_trial016_camera.wav,2,b,naming,16,camera,903,correct,NA,May  3 2023 10:31:27,Agnieszka,1
5a676,5a676_session2_listb_naming_trial017_sink.wav,2,b,naming,17,sink,796,correct,NA,May  3 2023 10:31:32,Agnieszka,1
5a676,5a676_session2_listb_naming_trial018_coffin.wav,2,b,naming,18,coffin,913,correct,NA,May  3 2023 10:31:38,Agnieszka,1
5a676,5a676_session2_listb_naming_trial019_well.wav,2,b,naming,19,well,893,correct,NA,May  3 2023 10:31:43,Agnieszka,1
5a676,5a676_session2_listb_naming_trial020_bed.wav,2,b,naming,20,bed,892,correct,NA,May  3 2023 10:31:48,Agnieszka,1
5a676,5a676_session2_listb_naming_trial021_elephant.wav,2,b,naming,21,elephant,838,correct,NA,May  3 2023 10:31:53,Agnieszka,1
5a676,5a676_session2_listb_naming_trial022_scarecrow.wav,2,b,naming,22,scarecrow,763,correct,NA,May  3 2023 10:32:00,Agnieszka,1
5a676,5a676_session2_listb_naming_trial023_choir.wav,2,b,naming,23,choir,835,correct,NA,May  3 2023 10:32:06,Agnieszka,1
5a676,5a676_session2_listb_naming_trial024_volcano.wav,2,b,naming,24,volcano,904,correct,NA,May  3 2023 10:32:11,Agnieszka,1
5a676,5a676_session2_listb_naming_trial025_balloon.wav,2,b,naming,25,balloon,862,correct,NA,May  3 2023 10:32:17,Agnieszka,1
5a676,5a676_session2_listb_naming_trial026_mask.wav,2,b,naming,26,mask,809,correct,NA,May  3 2023 10:32:22,Agnieszka,1
5a676,5a676_session2_listb_naming_trial027_cigarette.wav,2,b,naming,27,cigarette,770,correct,NA,May  3 2023 10:32:29,Agnieszka,1
5a676,5a676_session2_listb_naming_trial028_bible.wav,2,b,naming,28,bible,839,correct,NA,May  3 2023 10:32:33,Agnieszka,1
5a676,5a676_session2_listb_naming_trial029_umbrella.wav,2,b,naming,29,umbrella,812,correct,NA,May  3 2023 10:32:38,Agnieszka,1
5a676,5a676_session2_listb_naming_trial030_leaf.wav,2,b,naming,30,leaf,821,correct,NA,May  3 2023 10:32:44,Agnieszka,1
5a676,5a676_session2_listb_naming_trial031_guitar.wav,2,b,naming,31,guitar,729,correct,NA,May  3 2023 10:32:49,Agnieszka,1
5a676,5a676_session2_listb_naming_trial032_finger.wav,2,b,naming,32,finger,837,correct,NA,May  3 2023 10:32:53,Agnieszka,1
5a676,5a676_session2_listb_naming_trial033_skateboard.wav,2,b,naming,33,skateboard,712,correct,NA,May  3 2023 10:32:58,Agnieszka,1
5a676,5a676_session2_listb_naming_trial034_heart.wav,2,b,naming,34,heart,698,correct,NA,May  3 2023 10:33:04,Agnieszka,1
5a676,5a676_session2_listb_naming_trial035_shirt.wav,2,b,naming,35,shirt,821,correct,NA,May  3 2023 10:33:09,Agnieszka,1
5a676,5a676_session2_listb_naming_trial036_dinosaur.wav,2,b,naming,36,dinosaur,872,correct,NA,May  3 2023 10:33:15,Agnieszka,1
5a676,5a676_session2_listb_naming_trial037_devil.wav,2,b,naming,37,devil,895,correct,NA,May  3 2023 10:33:20,Agnieszka,1
5a676,5a676_session2_listb_naming_trial038_lab.wav,2,b,naming,38,lab,-1,wrong_word,NA,May  3 2023 10:33:26,Agnieszka,1
5a676,5a676_session2_listb_naming_trial039_printer.wav,2,b,naming,39,printer,943,correct,NA,May  3 2023 10:33:31,Agnieszka,1
5a676,5a676_session2_listb_naming_trial040_shark.wav,2,b,naming,40,shark,724,correct,NA,May  3 2023 10:33:37,Agnieszka,1
5a676,5a676_session2_listb_naming_trial041_dog.wav,2,b,naming,41,dog,778,correct,NA,May  3 2023 10:33:43,Agnieszka,1
5a676,5a676_session2_listb_naming_trial042_king.wav,2,b,naming,42,king,812,correct,NA,May  3 2023 10:33:48,Agnieszka,1
5a676,5a676_session2_listb_naming_trial043_ambulance.wav,2,b,naming,43,ambulance,820,correct,NA,May  3 2023 10:33:54,Agnieszka,1
5a676,5a676_session2_listb_naming_trial044_needle.wav,2,b,naming,44,needle,1653,correct,NA,May  3 2023 10:34:00,Agnieszka,1
5a676,5a676_session2_listb_naming_trial045_cannon.wav,2,b,naming,45,cannon,959,correct,NA,May  3 2023 10:34:06,Agnieszka,1
5a676,5a676_session2_listb_naming_trial046_burger.wav,2,b,naming,46,burger,901,correct,NA,May  3 2023 10:34:38,Agnieszka,1
5a676,5a676_session2_listb_naming_trial047_gun.wav,2,b,naming,47,gun,967,correct,NA,May  3 2023 10:34:43,Agnieszka,1
5a676,5a676_session2_listb_naming_trial048_dentist.wav,2,b,naming,48,dentist,993,correct,NA,May  3 2023 10:37:13,Agnieszka,1
5a676,5a676_session2_listb_naming_trial049_torch.wav,2,b,naming,49,torch,1004,correct,NA,May  3 2023 10:37:18,Agnieszka,1
5a676,5a676_session2_listb_naming_trial050_calculator.wav,2,b,naming,50,calculator,774,correct,NA,May  3 2023 10:37:23,Agnieszka,1
5a676,5a676_session2_listb_naming_trial051_glass.wav,2,b,naming,51,glass,890,correct,NA,May  3 2023 10:37:32,Agnieszka,1
5a676,5a676_session2_listb_naming_trial052_button.wav,2,b,naming,52,button,831,correct,NA,May  3 2023 10:37:36,Agnieszka,1
5a676,5a676_session2_listb_naming_trial053_witch.wav,2,b,naming,53,witch,815,correct,NA,May  3 2023 10:37:40,Agnieszka,1
5a676,5a676_session2_listb_naming_trial054_road.wav,2,b,naming,54,road,871,correct,NA,May  3 2023 10:37:44,Agnieszka,1
5a676,5a676_session2_listb_naming_trial055_coconut.wav,2,b,naming,55,coconut,833,correct,NA,May  3 2023 10:37:49,Agnieszka,1
5a676,5a676_session2_listb_naming_trial056_cone.wav,2,b,naming,56,cone,1259,correct,NA,May  3 2023 10:37:53,Agnieszka,1
5a676,5a676_session2_listb_naming_trial057_dragon.wav,2,b,naming,57,dragon,872,correct,NA,May  3 2023 10:37:58,Agnieszka,1
5a676,5a676_session2_listb_naming_trial058_ankle.wav,2,b,naming,58,ankle,1081,correct,NA,May  3 2023 10:38:01,Agnieszka,1
5a676,5a676_session2_listb_naming_trial059_scarf.wav,2,b,naming,59,scarf,847,correct,NA,May  3 2023 10:38:06,Agnieszka,1
5a676,5a676_session2_listb_naming_trial060_keyboard.wav,2,b,naming,60,keyboard,976,correct,NA,May  3 2023 10:38:10,Agnieszka,1
5a676,5a676_session2_listb_naming_trial061_fan.wav,2,b,naming,61,fan,817,correct,NA,May  3 2023 10:38:15,Agnieszka,1
5a676,5a676_session2_listb_naming_trial062_pizza.wav,2,b,naming,62,pizza,754,correct,NA,May  3 2023 10:38:19,Agnieszka,1
5a676,5a676_session2_listb_naming_trial063_belt.wav,2,b,naming,63,belt,889,correct,NA,May  3 2023 10:38:24,Agnieszka,1
5a676,5a676_session2_listb_naming_trial064_nose.wav,2,b,naming,64,nose,863,correct,NA,May  3 2023 10:38:29,Agnieszka,1
5a676,5a676_session2_listb_naming_trial065_face.wav,2,b,naming,65,face,1193,correct,NA,May  3 2023 10:38:33,Agnieszka,1
5a676,5a676_session2_listb_naming_trial066_jar.wav,2,b,naming,66,jar,952,correct,NA,May  3 2023 10:38:38,Agnieszka,1
5a676,5a676_session2_listb_naming_trial067_duck.wav,2,b,naming,67,duck,866,correct,NA,May  3 2023 10:38:42,Agnieszka,1
5a676,5a676_session2_listb_naming_trial068_giraffe.wav,2,b,naming,68,giraffe,835,correct,NA,May  3 2023 10:38:46,Agnieszka,1
5a676,5a676_session2_listb_naming_trial069_moustache.wav,2,b,naming,69,moustache,922,correct,NA,May  3 2023 10:38:50,Agnieszka,1
5a676,5a676_session2_listb_naming_trial070_bra.wav,2,b,naming,70,bra,952,correct,NA,May  3 2023 10:38:54,Agnieszka,1
5a676,5a676_session2_listb_naming_trial071_spider.wav,2,b,naming,71,spider,754,correct,NA,May  3 2023 10:38:59,Agnieszka,1
5a676,5a676_session2_listb_naming_trial072_ring.wav,2,b,naming,72,ring,940,correct,NA,May  3 2023 10:39:06,Agnieszka,1
5a676,5a676_session2_listb_naming_trial073_waiter.wav,2,b,naming,73,waiter,916,correct,NA,May  3 2023 10:39:10,Agnieszka,1
5a676,5a676_session2_listb_naming_trial074_coffee.wav,2,b,naming,74,coffee,863,correct,NA,May  3 2023 10:39:15,Agnieszka,1
5a676,5a676_session2_listb_naming_trial075_screwdriver.wav,2,b,naming,75,screwdriver,906,correct,NA,May  3 2023 10:39:21,Agnieszka,1
5a676,5a676_session2_listb_naming_trial076_honey.wav,2,b,naming,76,honey,854,correct,NA,May  3 2023 10:39:26,Agnieszka,1
5a676,5a676_session2_listb_naming_trial077_parrot.wav,2,b,naming,77,parrot,804,correct,NA,May  3 2023 10:39:32,Agnieszka,1
5a676,5a676_session2_listb_naming_trial078_bedroom.wav,2,b,naming,78,bedroom,1023,correct,NA,May  3 2023 10:39:37,Agnieszka,1
5a676,5a676_session2_listb_naming_trial079_sheep.wav,2,b,naming,79,sheep,739,correct,NA,May  3 2023 10:39:43,Agnieszka,1
5a676,5a676_session2_listb_naming_trial080_stapler.wav,2,b,naming,80,stapler,778,correct,NA,May  3 2023 10:39:48,Agnieszka,1
5a676,5a676_session2_listb_naming_trial081_house.wav,2,b,naming,81,house,895,correct,NA,May  3 2023 10:39:53,Agnieszka,1
5a676,5a676_session2_listb_naming_trial082_hair.wav,2,b,naming,82,hair,811,correct,NA,May  3 2023 10:40:03,Agnieszka,1
5a676,5a676_session2_listb_naming_trial083_lemon.wav,2,b,naming,83,lemon,1131,correct,NA,May  3 2023 10:40:08,Agnieszka,1
5a676,5a676_session2_listb_naming_trial084_foot.wav,2,b,naming,84,foot,802,correct,NA,May  3 2023 10:40:13,Agnieszka,1
5a676,5a676_session2_listb_naming_trial085_hand.wav,2,b,naming,85,hand,842,correct,NA,May  3 2023 10:40:18,Agnieszka,1
5a676,5a676_session2_listb_naming_trial086_cactus.wav,2,b,naming,86,cactus,888,correct,NA,May  3 2023 10:40:23,Agnieszka,1
5a676,5a676_session2_listb_naming_trial087_broccoli.wav,2,b,naming,87,broccoli,918,correct,NA,May  3 2023 10:40:35,Agnieszka,1
5a676,5a676_session2_listb_naming_trial088_maze.wav,2,b,naming,88,maze,933,correct,NA,May  3 2023 10:40:40,Agnieszka,1
5a676,5a676_session2_listb_naming_trial089_frog.wav,2,b,naming,89,frog,837,correct,NA,May  3 2023 10:40:45,Agnieszka,1
5a676,5a676_session2_listb_naming_trial090_chain.wav,2,b,naming,90,chain,878,correct,NA,May  3 2023 10:40:50,Agnieszka,1
5a676,5a676_session2_listb_naming_trial091_cage.wav,2,b,naming,91,cage,881,correct,NA,May  3 2023 10:40:55,Agnieszka,1
5a676,5a676_session2_listb_naming_trial092_farm.wav,2,b,naming,92,farm,899,correct,NA,May  3 2023 10:41:00,Agnieszka,1
5a676,5a676_session2_listb_naming_trial093_airport.wav,2,b,naming,93,airport,1127,correct,NA,May  3 2023 10:41:04,Agnieszka,1
5a676,5a676_session2_listb_naming_trial094_condom.wav,2,b,naming,94,condom,900,correct,NA,May  3 2023 10:41:09,Agnieszka,1
5a676,5a676_session2_listb_naming_trial095_skull.wav,2,b,naming,95,skull,787,correct,NA,May  3 2023 10:41:14,Agnieszka,1
5a676,5a676_session2_listb_naming_trial096_bat.wav,2,b,naming,96,bat,835,correct,NA,May  3 2023 10:41:18,Agnieszka,1
5a676,5a676_session2_listb_naming_trial097_cloud.wav,2,b,naming,97,cloud,1599,correct,NA,May  3 2023 10:41:22,Agnieszka,1
5a676,5a676_session2_listb_naming_trial098_desert.wav,2,b,naming,98,desert,1048,correct,NA,May  3 2023 10:41:26,Agnieszka,1
5a676,5a676_session2_listb_naming_trial099_pirate.wav,2,b,naming,99,pirate,885,correct,NA,May  3 2023 10:41:31,Agnieszka,1
5a676,5a676_session2_listb_naming_trial100_baby.wav,2,b,naming,100,baby,789,correct,NA,May  3 2023 10:41:35,Agnieszka,1
5a676,5a676_session2_listb_naming_trial101_microphone.wav,2,b,naming,101,microphone,999,correct,NA,May  3 2023 10:41:40,Agnieszka,1
5a676,5a676_session2_listb_naming_trial102_strawberry.wav,2,b,naming,102,strawberry,757,correct,NA,May  3 2023 10:41:45,Agnieszka,1
5a676,5a676_session2_listb_naming_trial103_vein.wav,2,b,naming,103,vein,901,correct,NA,May  3 2023 10:41:49,Agnieszka,1
5a676,5a676_session2_listb_naming_trial104_snail.wav,2,b,naming,104,snail,870,correct,NA,May  3 2023 10:41:54,Agnieszka,1
5a676,5a676_session2_listb_naming_trial105_egg.wav,2,b,naming,105,egg,1024,correct,NA,May  3 2023 10:41:59,Agnieszka,1
5a676,5a676_session2_listb_naming_trial106_fist.wav,2,b,naming,106,fist,1111,correct,NA,May  3 2023 10:42:04,Agnieszka,1
5a676,5a676_session2_listb_naming_trial107_cowboy.wav,2,b,naming,107,cowboy,918,correct,NA,May  3 2023 10:42:09,Agnieszka,1
5a676,5a676_session2_listb_naming_trial108_nun.wav,2,b,naming,108,nun,1152,correct,NA,May  3 2023 10:42:14,Agnieszka,1
5a676,5a676_session2_listb_naming_trial109_handle.wav,2,b,naming,109,handle,1086,correct,NA,May  3 2023 10:42:18,Agnieszka,1
5a676,5a676_session2_listb_naming_trial110_lizard.wav,2,b,naming,110,lizard,867,correct,NA,May  3 2023 10:42:22,Agnieszka,1
5a676,5a676_session2_listb_naming_trial111_tooth.wav,2,b,naming,111,tooth,909,correct,NA,May  3 2023 10:42:34,Agnieszka,1
5a676,5a676_session2_listb_naming_trial112_shadow.wav,2,b,naming,112,shadow,939,correct,NA,May  3 2023 10:42:39,Agnieszka,1
5a676,5a676_session2_listb_naming_trial113_nurse.wav,2,b,naming,113,nurse,974,correct,NA,May  3 2023 10:42:42,Agnieszka,1
5a676,5a676_session2_listb_naming_trial114_apron.wav,2,b,naming,114,apron,860,correct,NA,May  3 2023 10:42:47,Agnieszka,1
5a676,5a676_session2_listb_naming_trial115_dolphin.wav,2,b,naming,115,dolphin,867,correct,NA,May  3 2023 10:42:51,Agnieszka,1
5a676,5a676_session2_listb_naming_trial116_diamond.wav,2,b,naming,116,diamond,859,correct,NA,May  3 2023 10:42:56,Agnieszka,1
5a676,5a676_session2_listb_naming_trial117_glasses.wav,2,b,naming,117,glasses,922,correct,NA,May  3 2023 10:43:00,Agnieszka,1
5a676,5a676_session2_listb_naming_trial118_car.wav,2,b,naming,118,car,798,correct,NA,May  3 2023 10:43:05,Agnieszka,1
5a676,5a676_session2_listb_naming_trial119_lion.wav,2,b,naming,119,lion,778,correct,NA,May  3 2023 10:43:10,Agnieszka,1
5a676,5a676_session2_listb_naming_trial120_iron.wav,2,b,naming,120,iron,909,correct,NA,May  3 2023 10:43:15,Agnieszka,1
5a676,5a676_session2_listb_naming_trial121_man.wav,2,b,naming,121,man,1030,correct,NA,May  3 2023 10:43:19,Agnieszka,1
5a676,5a676_session2_listb_naming_trial122_girl.wav,2,b,naming,122,girl,772,correct,NA,May  3 2023 10:43:24,Agnieszka,1
5a676,5a676_session2_listb_naming_trial123_spoon.wav,2,b,naming,123,spoon,688,correct,NA,May  3 2023 10:43:29,Agnieszka,1
5a676,5a676_session2_listb_naming_trial124_beard.wav,2,b,naming,124,beard,1372,correct,NA,May  3 2023 10:43:34,Agnieszka,1
5a676,5a676_session2_listb_naming_trial125_broom.wav,2,b,naming,125,broom,1014,correct,NA,May  3 2023 10:43:40,Agnieszka,1
5a676,5a676_session2_listb_naming_trial126_feather.wav,2,b,naming,126,feather,843,correct,NA,May  3 2023 10:43:43,Agnieszka,1
5a676,5a676_session2_listb_naming_trial127_crown.wav,2,b,naming,127,crown,988,correct,NA,May  3 2023 10:43:48,Agnieszka,1
5a676,5a676_session2_listb_naming_trial128_thermometer.wav,2,b,naming,128,thermometer,871,correct,NA,May  3 2023 10:43:53,Agnieszka,1
