Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
63cf9,63cf9_session1_listb_naming_trial001_earring.wav,1,b,naming,1,earring,1536,correct,NA,Feb 20 2023 11:30:57,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial002_dragon.wav,1,b,naming,2,dragon,890,correct,NA,Feb 20 2023 11:33:03,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial003_coffin.wav,1,b,naming,3,coffin,914,correct,NA,Feb 20 2023 11:33:21,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial004_keyboard.wav,1,b,naming,4,keyboard,885,correct,NA,Feb 20 2023 11:33:42,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial005_ankle.wav,1,b,naming,5,ankle,1269,correct,NA,Feb 20 2023 11:33:54,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial006_car.wav,1,b,naming,6,car,858,correct,NA,Feb 20 2023 11:34:06,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial007_glasses.wav,1,b,naming,7,glasses,890,correct,NA,Feb 20 2023 11:34:14,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial008_burger.wav,1,b,naming,8,burger,1008,correct,NA,Feb 20 2023 11:34:24,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial009_dog.wav,1,b,naming,9,dog,954,correct,NA,Feb 20 2023 11:34:35,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial010_honey.wav,1,b,naming,10,honey,823,correct,NA,Feb 20 2023 11:34:56,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial011_torch.wav,1,b,naming,11,torch,979,correct,NA,Feb 20 2023 11:36:14,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial012_girl.wav,1,b,naming,12,girl,1046,correct,NA,Feb 20 2023 11:36:23,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial013_dentist.wav,1,b,naming,13,dentist,1488,correct,NA,Feb 20 2023 11:36:34,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial014_penguin.wav,1,b,naming,14,penguin,759,correct,NA,Feb 20 2023 11:36:46,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial015_fan.wav,1,b,naming,15,fan,753,correct,NA,Feb 20 2023 11:36:54,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial016_iron.wav,1,b,naming,16,iron,998,correct,NA,Feb 20 2023 11:37:14,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial017_belt.wav,1,b,naming,17,belt,915,correct,NA,Feb 20 2023 11:37:24,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial018_diamond.wav,1,b,naming,18,diamond,944,correct,NA,Feb 20 2023 11:37:32,Agnieszka,1
63cf9,63cf9_session1_listb_naming_trial019_guitar.wav,1,b,naming,19,guitar,868,correct,NA,Feb 20 2023 11:37:43,Agnieszka,1
